n,msno,city,bd,gender,registered_via,registration_init_time,expiration_date,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,count,discount,is_churn
9623,ImddyvpviQG4amIgVIFFqE3RGc9CLdceWl9mEhpJyGM=,6,34,female,3,20130604,20171001,40,30,149,149,1,20160102,20160201,0,1,0,0
9624,O21Py3ueajwYQl/Erok8l4KUQDN7/auc43BpDgLMhq0=,1,0,,4,20151224,20170916,36,30,180,180,1,20160930,20161108,0,1,0,0
9625,qaEenKceMY5TuYlZYSa6TVAgvt1DNc4HNSdQFvT252I=,15,32,male,7,20130923,20170930,41,30,99,99,1,20151001,20151031,0,1,0,0
9626,SYtUutzIF6vYixoJPRe1u1T+19RlogJxha1kQpS3ucU=,5,38,female,7,20101104,20170916,41,30,129,129,1,20150903,20151004,0,1,0,0
9627,R+618OKEXwhAaYQ7BLJg/pq8q3SOu1IYhlyN9QmcD4U=,14,28,male,7,20130705,20170909,41,30,149,149,1,20150804,20160805,0,1,0,0
9628,d3cV1dho5Utf3FFCAPJm5SHN9CWogQvUPbQ8ycPbppU=,1,0,,7,20160612,20170911,41,30,99,99,1,20160811,20160911,0,1,0,0
9629,2jjk74r3XQGKr2fLXlkr3hEaNqHEEDVVZnp3epXS67M=,6,19,male,9,20101106,20171006,38,30,149,149,0,20150113,20150215,0,1,0,0
9630,8vMBK+TUJ0kn50rzzvBWlTKCEU3ed27Pd5c4Ovz5xqU=,5,21,male,9,20120817,20171026,39,30,149,149,1,20160731,20160926,0,1,0,0
9631,tMxePlgkYgtPfvadbbrS2oZPL11mvr8CfQKoJtKZ/Og=,1,0,,7,20150905,20171005,41,30,99,99,1,20161005,20161105,0,1,0,0
9632,dgam+DS7otVfN8FxAyFpMF1o7QIAjPQ0t1emIUP5REs=,1,0,,7,20140107,20171007,41,30,99,99,1,20160707,20160807,0,1,0,0
9633,W16aY/0t+hS3zPpRruFW7DYv/JMl021AMlcxR2WN5wU=,1,0,,7,20160226,20170918,41,30,99,99,1,20161118,20161218,0,1,0,0
9634,IpwTELo2XWsXk/LceEx6if6OjMzRt6Dj4JAmOwt1AGY=,14,48,female,4,20151210,20170930,34,30,149,149,1,20170228,20170331,0,1,0,0
9635,D41RL9XWBy93GNqsTJYt8Pz9OqzwRV+q99l7qdIuOBc=,1,0,,7,20130215,20170916,41,30,149,149,1,20151223,20130215,1,1,0,0
9636,QPtt7KSF7mU2/jU98sbQvwww1o47fx0hMEtVNwn4qRA=,5,23,female,3,20150406,20170630,36,30,180,180,0,20170218,20170320,0,1,0,0
9637,ShrI+724T4SWvGLsIfUuvsFsk4koVewvMXSZZA6yQdc=,1,0,,7,20160129,20170930,41,30,99,99,1,20160831,20160930,0,1,0,0
9638,c6LWN0A47Y4GocE75bwLNHI8OA5K52MDSjVYa050pE0=,5,19,male,3,20141227,20170218,38,30,149,149,0,20170119,20170218,0,1,0,1
9639,LMiSOLv+602+Dryn558sIcchUXPvcZS5mteeqD63Atc=,14,21,male,9,20150909,20170930,38,30,149,149,0,20170222,20170324,0,1,0,0
9640,pPNmrsQdnjESl0L66AcB9AvX/jZ0fPzmUV2sraNV5Bo=,5,29,male,3,20140315,20170926,40,30,149,149,1,20150925,20151024,0,1,0,0
9641,HHnJJfGOkamIV0Wzqic7CehL2fjOBE/hmWD7ty4cuh0=,13,28,female,9,20080308,20170930,34,30,149,149,1,20160531,20160630,0,1,0,0
9642,jJN7XGgxvI3+8NDh6/ETKDe1w4y73F6m/4vVlguhG4Y=,5,32,female,9,20101016,20170915,37,30,149,149,1,20170222,20170321,0,1,0,0
9643,DT88KX56RAspVDsVLrq9kR2QVg42ZEAru6iXf8OT0zg=,1,0,,7,20160716,20170916,41,30,99,99,1,20161116,20161216,0,1,0,0
9644,bvH5g6JsIpBKfy7RRqrjJbW/H7UfPCj+ddjychpyJOc=,1,0,,7,20140716,20170125,41,30,129,129,1,20160705,20160805,0,1,0,1
9645,ngvxErX51HJgb7+kOFbbVVfaR0yB/di5xkgVeMchABg=,14,22,male,7,20140110,20170923,41,30,149,149,1,20150910,20151010,0,1,0,0
9646,LmnxlTAoPm9bdO7Sj7hCgaV9g88un6+9bnqR1ywo5ro=,13,22,female,7,20141011,20171011,41,30,149,149,1,20161110,20161210,0,1,0,0
9647,Qv2uSlGXwm0+BJKb7rht72rA8ErUZDBdxPBDtrgVAeg=,1,0,,7,20130819,20170918,41,30,149,149,1,20160118,20160218,0,1,0,0
9648,t5XvPAIwI2nSz+R64GIWTUcWHNUVp72frvLTBxT44wQ=,1,0,,7,20130430,20170613,41,30,298,298,1,20150831,20150228,0,2,0,0
9649,bU77BrgrjWBH+QThgSLd0skjHn71kUcF6kK/Yen7Q8Q=,1,0,,7,20101112,20171125,41,30,258,258,1,20150711,20150710,0,2,0,0
9650,kuuGlUlRrQnScCO/n9QwNKoTGql/xytgeBwn98oSMsQ=,22,17,female,9,20140920,20170613,38,30,149,149,0,20150121,20150220,0,1,0,1
9651,2EDv63MojyObqCXQqFsvwE+1TiaMhpYpIwceQNZbSWs=,13,46,female,9,20081222,20170930,33,30,149,149,1,20160229,20160331,0,1,0,0
9652,R0UFUVrPCGQ+fYKYv8C565L9VI0Idey+O9bSajT4fow=,1,0,,7,20130404,20170909,41,30,278,298,1,20161206,20160403,0,2,0,0
9653,Ek2th0E+elybMixGLnkxvRJl10WZ7+60RNH7cF7PmJE=,1,0,,7,20160805,20171005,41,30,99,99,1,20160805,20160905,0,1,0,0
9654,0a5SzxckzD434PxH0Tdm5Fh4SZnI87//QXNdkYsE31w=,1,17,,9,20160912,20170909,38,30,149,149,0,20170105,20170204,0,1,0,0
9655,HXuMOGLIkJLPAMAXSv2YpwDlpgi6G7SWE8rx4FtD85Y=,1,0,,7,20160620,20170920,41,30,99,99,1,20161220,20170120,0,1,0,0
9656,TNR48hJ+0JGKyRvYUanOKjbvVCrIh0/20P1cZLFrGzI=,11,40,male,7,20120613,20170927,41,30,298,298,1,20160412,20151113,0,2,0,0
9657,bOErMQZmStAvqwhpCbEn8bmJTeJmjhP3bAmrGAPFGnM=,1,0,,7,20130728,20171002,41,30,99,99,1,20160502,20160602,0,1,0,0
9658,JvUiCT0rOlU3RmSIU0t8+2FjQ0Q6DGdE21WpfzmEaZw=,1,0,,7,20131024,20170930,41,30,149,149,1,20150823,20150923,0,1,0,0
9659,t9DgXyXlGHnIgW5s+AkAbnl3d6dKfyavLYVjtGdwtwg=,1,0,,7,20150921,20170921,41,30,99,99,1,20151221,20160121,0,1,0,0
9660,x64+qbQ206ogCcY0MRkABQRxSUpP6syiiv3VrgB3dbQ=,1,0,,4,20160427,20170306,36,30,180,180,1,20161006,20161106,0,1,0,0
9661,YQ/9PNV0eVsC4smxIAfg5UouRv0jBrIwFNQH18X3P/8=,1,0,,7,20151202,20171001,41,30,129,129,1,20160101,20160201,0,1,0,0
9662,noTBAmZTWWPeE4oOTSjrt8sKyF3XB3H4whdbLSn1asQ=,21,31,female,7,20150413,20170912,41,30,149,149,1,20160812,20160912,0,1,0,0
9663,Q78vCalYBiCaE4wQydFgBGUukP3oMTEdAgBfQcSLZ2o=,1,0,,7,20150915,20170914,41,30,99,99,1,20150915,20151014,0,1,0,0
9664,hO0f3FkDhqAtYRRjo2KW7SJCX3MVfQF8JEkxpkdjxwQ=,1,0,,7,20150815,20170915,41,30,99,99,1,20161015,20161115,0,1,0,0
9665,623THTlKCdBVJPcCU4QrS1CubYHvx4k86KKl+MVclhM=,1,0,,7,20141206,20171002,41,30,129,129,1,20151206,20160105,0,1,0,0
9666,GsjgE5ALq2td4pKgg5VzS3lYY+ttCsXmTngGV7l0/jI=,5,37,female,7,20131021,20180128,41,30,99,99,1,20160921,20170227,0,1,0,0
9667,2sYLpdh8P8rqXptevFgXE+u6biLJRy+6/WuA+vWKQio=,1,0,,7,20120226,20171007,41,30,149,149,1,20160123,20160223,0,1,0,0
9668,zoG+Qia7u8IUIFSMQAJhKRbkhsOc7dlwsQWv2TGnHtw=,5,37,male,7,20120318,20171002,41,30,149,149,1,20160819,20160919,0,1,0,0
9669,hXUqzrp3apwwb1ZXJUJmb+2NVcMRf67N8mVjciFVmLs=,22,33,female,9,20051023,20170930,34,30,149,149,1,20151231,20160131,0,1,0,0
9670,FKxyY6tUFdqyhXpqRrolrx8iLRdn7XiLblK9pfP/DEI=,1,0,,7,20160123,20170318,41,30,99,99,1,20160222,20160322,0,1,0,0
9671,3fwouWeP75rofmBKSxo747voJHY9zAnRn1yE7b5KsvY=,5,48,female,9,20070811,20171023,24,30,149,149,1,20150611,20150723,1,1,0,0
9672,LZzQm+mzC9pe8lHzyLDj5Aw5ynOl5+9KXS5fgZK1w6Y=,10,17,,9,20160403,20170914,38,30,149,149,0,20161008,20161107,0,1,0,0
9673,FmJZ6mRFeWpRlwQdDzEx32w9uDlgthXbVUUNm2S066k=,1,0,,7,20150421,20170920,41,30,149,149,1,20160620,20160720,0,1,0,0
9674,HJDj+HLwvkkEbiUssn1QYX6HFCjZCum+hkwrOXBDreE=,1,0,,7,20150809,20171001,41,30,99,99,1,20160909,20161009,0,1,0,0
9675,43pq6/iFa3rj5rsD16s76+wYjqGltD5OJYvFy8cGlqA=,1,0,,7,20140425,20170930,41,30,99,99,1,20160927,20161027,0,1,0,0
9676,05uUPozhiGkTStSvsGuPwrylJubfW4fYjNM7pxB0jZo=,1,0,,7,20111003,20170920,41,30,149,149,1,20160827,20161002,0,1,0,0
9677,TR0tppozWUvK9TRvw5ytRGVERkuZUID5XVj9ZwCy914=,1,0,,7,20140621,20170930,41,30,298,298,1,20170131,20150420,0,2,0,0
9678,b8jmHBotT8xXYW6Oix5loikokE1XA16YmQuPJte32ug=,1,0,,7,20140611,20170930,41,30,149,149,1,20160710,20160810,0,1,0,0
9679,IxwEELK7epm1gyUJaB0tbEsPEZB3InbxYRmXZSYcDjk=,1,0,,7,20121101,20170402,41,30,149,149,1,20150210,20150310,0,1,0,0
9680,KhRxK8etk1RwOdURaQUCSJ3x5yF5gmlQGVJe4Iy4pGc=,6,37,female,9,20080118,20170918,37,30,149,149,1,20150618,20150718,0,1,0,0
9681,JUxv7a89GTYbidexRID7IkF4rrSAcrL6f5svmLBb2hE=,1,0,,7,20140131,20170917,41,30,149,149,1,20160930,20161031,0,1,0,0
9682,9IANMXtfKFnDlf0u5UD7OHRWuclSQPe5evlnaGG2K/M=,13,33,male,9,20140325,20170913,40,30,149,149,1,20151214,20160113,0,1,0,0
9683,E2cT4K90pdba4VWNa8uYO831PRnMFKDCHpkZ6ObwfPQ=,15,56,female,9,20070422,20170930,34,30,149,149,1,20160229,20160331,0,1,0,0
9684,zsvvzuBnr6yirBLxIi4ovOYR3nsXf4ixeKNwvNwkfrA=,5,21,female,3,20150905,20170413,38,30,149,149,0,20170106,20170205,0,1,0,0
9685,TDpOeceo1n0KzK+75ImDKdYNSLCgsfYknaNOTOhVT5Y=,1,0,,7,20131217,20170920,41,30,149,119,1,20150920,20161015,0,1,30,0
9686,d2vNEDuofvVfpvtutSRCfJ/Xb0UNpVXbXmMIe+kO/9Y=,1,0,,7,20131005,20170710,41,30,99,99,1,20160920,20161020,0,1,0,0
9687,0QtkrRYhKrGOkWu3GQzg4T0EWTYodpBk56Mx9jxuSj4=,14,0,,9,20130831,20170712,40,30,149,149,1,20151013,20151112,0,1,0,0
9688,xXkCxMI1SAMpnkB8bsI5/Q9L+Qetes0qyavHA2+9HZU=,1,0,,9,20160610,20170918,38,30,298,298,0,20161218,20160713,0,2,0,0
9689,M5OuO2UNC4CuIM0by3Oe2vZM6LGXWzCluAHl4jpQssk=,5,39,male,9,20110624,20180613,40,31,149,149,1,20150224,20150326,0,1,0,0
9690,ulavCmd5miO2Iv4CMpUuBTLqJIXZNUDDBGTerSTNLgE=,1,0,,9,20150308,20171002,38,30,149,149,0,20150719,20150818,0,1,0,0
9691,1ofJpmIj3G+7lcrI0Lmc2DTHjCO5fLi6bzo1CCdWtWI=,5,32,female,3,20120619,20170930,31,30,149,149,1,20160331,20160430,0,1,0,0
9692,yNhq+0Mt8yqxmvE0th4v3PrSh2lzt7yzyNsrnCO//dI=,1,0,,7,20130514,20170808,41,30,99,99,1,20161002,20161102,0,1,0,0
9693,+p4ZJD9ZI4rAFptp0IOMblA8pGg14BW7Tas2TqSN+vk=,4,19,female,13,20161012,20170911,30,30,100,100,1,20161012,20161111,0,1,0,0
9694,zqJX+qzc438fg4mZSZx7R/JFHLSq/y5GdsabLY0DsWk=,22,32,female,9,20071024,20170911,37,30,149,149,1,20150612,20150711,0,1,0,0
9695,2UkgMHVOBZlZjakXMpMAIM177/gMVbkzYGENJ5j3nuU=,6,25,female,9,20080126,20171026,39,30,149,149,1,20150531,20150726,0,1,0,0
9696,pcNjxL1MkWxRTOWrIEdRkV1EzAOYPWGGzWCVizRejbk=,1,0,,7,20140315,20170914,41,30,149,149,1,20151114,20151214,0,1,0,0
9697,+W3B5Fy69cy8ysz5Qsj7Ej63vI4KNt2lulh/otxsME8=,1,0,,7,20110710,20170910,41,30,298,298,1,20151109,20150910,0,2,0,0
9698,Gj6veV0X5ltKrhkrq1fZuFmqLMsdqdL//jlbuRC7aTM=,5,39,female,3,20130201,20170925,40,30,149,149,1,20160111,20160210,0,1,0,0
9699,FPYSeMH/t3T/74SQwbRphDDIwG+o6L2aYJ1PdyA+98Y=,13,38,female,9,20091123,20170924,37,0,149,298,1,20170224,20150524,0,2,0,0
9700,dah0A6d6mYmmLq5ozrEXJkWcqmTm+qrEm4Tbecof8kk=,1,0,,7,20110920,20170911,41,30,99,99,1,20160611,20160711,0,1,0,0
9701,R4ofOVajWTJ3QK1+Iw6/NR2XFAo/IXV3858UdVcgniE=,1,0,,7,20130708,20171001,41,30,149,149,1,20150908,20151008,0,1,0,0
9702,PHkn6BNdKv4OtZIX5Sa/DtTIeWh5rus80o1AFkog9HE=,1,0,,7,20151129,20170704,41,30,99,99,1,20151129,20151231,0,1,0,0
9703,UsgG+9LTEUb62zo2iM2rthkKKf8e68wBaE9vem3lfxM=,1,0,,7,20110117,20170930,41,30,149,149,1,20160405,20160506,0,1,0,0
9704,78iSOHAduTBjlRd4pSlkXQdKE9dWyTbe2QlMomfg+II=,15,21,male,9,20150303,20170930,38,30,149,149,0,20151105,20151205,0,1,0,1
9705,HBAoYScStR90H0TsJwa3Rb+zvYqNNNpisDUu0Q8jUvg=,5,0,,3,20130614,20170622,40,30,149,149,1,20151123,20151222,0,1,0,0
9706,a/H4yCr1nvxRKZmuNTmPHFdM67piQIk4gcA9zHw7PdY=,1,0,,7,20110609,20171007,41,30,129,129,1,20160708,20160809,0,1,0,0
9707,LDQHcv5lXWyZ/EwxGTahAWue3wZpoHesqMorCaSrRrM=,1,0,,7,20151208,20171007,41,30,99,99,1,20160407,20160507,0,1,0,0
9708,d7wuhqSGFc3+NcKmV4dt/zLFMUAkvLh7NYNgqdgrXHI=,13,27,male,9,20050101,20170901,39,30,149,149,1,20161031,20161201,0,1,0,0
9709,sj+YJ4+5F1ub77ol/dD04mAwPgiu8/B9+YT2+l9bNpE=,18,24,male,9,20101003,20170930,31,30,149,149,1,20160430,20160531,0,1,0,0
9710,4T4Vg5jgooxP9mBs5Xc/PfPRzgIzbkwEr0pgDmwhe2I=,1,0,,7,20160803,20171002,41,30,99,99,1,20160803,20160902,0,1,0,0
9711,HtVKhrs6hOZZfE3eI0GLbXtKFy+6GWtu7jo7s6CFDsI=,1,0,,7,20120308,20171006,41,30,298,298,1,20161005,20161006,0,2,0,0
9712,FOx7XrTvspNdwKku118zot3I9gTmvUUinfh7LPZDJhM=,15,29,female,9,20140831,20171003,40,31,149,149,1,20150203,20150302,0,1,0,0
9713,nJDxbNzlVaTn7OBAtgf4rfGxASjO+rR5eK2obeGbR8Y=,13,24,,9,20140130,20170907,40,30,149,149,1,20150811,20150910,0,1,0,0
9714,RLgeMo9d6Uz2pTKE9TsI260vTl5B1qEK8pmYarAvnIo=,13,32,female,9,20080613,20170921,37,30,149,149,1,20150622,20150721,0,1,0,0
9715,Cvb4xTXf8GNvYLqbIQzQwj2JDZRXoqQv+Q7nZ//Ueak=,1,0,,7,20150826,20170930,41,30,99,99,1,20151125,20151225,0,1,0,0
9716,gKSRQHVbmLPKlJZx6Lql7oMpzWidiIkIgPWroV8k3WY=,1,0,,7,20150923,20170923,41,30,99,99,1,20170223,20170323,0,1,0,0
9717,6xE2YirB4fHyyIzEs7UL+JOfHqb61O0U35OLyxarAcc=,13,36,female,9,20090427,20170921,40,30,149,149,1,20161222,20170121,0,1,0,0
9718,d+pst/GnOoZCVWAy5IjUxwrYdj/T20uw8rX3yMFbl+o=,12,0,,3,20130321,20171025,33,0,0,149,1,20150930,20151031,0,1,0,0
9719,fD3nKSGbH2w/taqp3d+yEtqHvY2cPL1VJD6GiQ4BUUE=,1,0,,9,20141205,20170814,38,30,149,149,0,20150102,20150204,0,1,0,1
9720,AftoKAA5vefkcpLs8J2QWJ1IhkQOXORKUrX0/d3Z0NM=,1,0,,7,20130425,20170910,41,30,149,149,1,20150324,20160324,0,1,0,0
9721,R4BVkV/LpWQfhY9fgfocr7vXz7ocJ3BL8+6NpXAQHvI=,5,57,female,3,20141110,20170907,40,30,298,298,1,20160608,20151207,0,2,0,0
9722,blqp082kBhzdekDQj10Osw5XCBH7X9Vn59H0BQLJJAM=,1,0,,7,20140529,20170920,41,30,149,119,1,20150608,20150708,0,1,30,0
9723,CiRYFLHri/Z/WNO6xkMjPF5yjnKfTnliMtceTwc2Uvk=,22,28,male,9,20080519,20170930,31,30,149,149,1,20161130,20161231,0,1,0,0
9724,J77bMecM2fVC81LkDNizr0VTUMzS9Ho6WJU6+PgjK7c=,5,28,male,9,20060324,20170907,37,30,298,298,1,20160808,20160207,0,2,0,0
9725,4DN+xnlDIFvk5bYDANsGBDh4C0xlf9RT85s5WqYgn/M=,5,52,female,7,20140315,20170908,41,30,99,99,1,20160208,20160308,0,1,0,0
9726,BsjFA9EG7+stAVFhzO1Ur6pSHgvB1MDYQk8cpUyIQ+I=,13,26,,9,20150829,20170610,37,30,149,149,1,20160802,20160901,0,1,0,0
9727,wme0JcFaqs+wdh5A3I9BgraKmNiyvQKrmNuon/Jtmlo=,22,29,female,9,20110504,20171007,39,30,149,149,1,20160131,20160307,0,1,0,0
9728,uj/B3HZk4Y53q5uGuuyk4tHIqyYV1W5viBm/5Z4Bhn4=,4,30,male,3,20130603,20170913,40,30,149,149,1,20161112,20161213,0,1,0,0
9729,I0lt804SnprE9+D4uEVE5sSqgsI7889q5ni+nH59Wgc=,14,23,male,3,20150216,20171018,39,30,149,149,1,20161031,20161218,0,1,0,0
9730,olvt6dlpjEF7yFqWDK1e8UJIoI7QWm/BYCW3V+SdWoQ=,5,26,female,9,20071007,20170516,40,30,149,149,1,20161024,20161124,0,1,0,0
9731,8vyBz67fj8ea1WK4Ln4zpD8q9STH9clZj1PgxyYUu3Y=,1,0,,7,20121221,20170912,41,30,149,119,1,20150626,20150726,0,1,30,0
9732,WnDTB5bcq5eaJ28BZwhYfHEkldxm2lplkwNjotwU170=,1,0,,7,20131121,20170920,41,30,149,149,1,20170120,20170220,0,1,0,0
9733,tFxCmIWu+8lF8RwyvewMEMEmH5xrtWGZWHARk6q523Y=,1,0,,7,20150815,20170815,41,30,99,99,1,20160215,20160315,0,1,0,0
9734,n5ZS+rvYLiZMqcxX5b6z7WXARsRNVUixkIBSvHLQ2zo=,1,0,,7,20150823,20170919,41,30,149,0,1,20150823,20150923,0,1,149,0
9735,MJp0/tfMf9hH6vOy5dU99ZDNHtWikyrx1N8dSsNoELg=,1,0,,7,20160920,20170919,41,30,99,99,1,20161219,20170119,0,1,0,0
9736,FdEBontLTvQPJJRLpjmKn55lKsfV8Us0Qy/euGzAwJI=,9,0,,9,20120927,20170919,37,30,149,149,1,20151120,20151219,0,1,0,0
9737,irrKoVmsUtU2LZV+7pGFBokgwWfJVya4JVv9Kgb33kY=,5,0,,3,20121002,20170926,40,30,149,149,1,20150616,20150726,0,1,0,0
9738,CiA0mzWl3/VSNW9ebpZEvKEdva6Fu3p5oidhkUhgZjY=,4,44,female,9,20041114,20171004,40,30,149,149,1,20160905,20161004,0,1,0,0
9739,2rAeNtwxXM1vQPvZU/i2+ehnJdMzVg8hNc97ckcKLyM=,22,26,,3,20140629,20171104,39,30,149,149,1,20150630,20150904,0,1,0,0
9740,PXUDB2VGEJT046IIHUmFU786fbf4Z+krP5SxCfK7P4o=,17,32,female,9,20141019,20170920,40,30,149,149,1,20150521,20150620,0,1,0,0
9741,B+OTuGSp6i2EIn5+z18RVjgTs6nFkPTFJMLjOcH05T8=,1,0,,7,20150907,20171007,41,30,99,99,1,20161007,20161107,0,1,0,0
9742,R6eRgh2XIBFP27UpfywOEnQ9QKUrPDHJmZ0Ml7VS3go=,1,0,,7,20131026,20170909,41,30,129,129,1,20151231,20160131,0,1,0,0
9743,3070r2UHngHufJwWnXEfoH+rlQxWAKwC85T3gxjQht0=,1,0,,7,20150815,20170930,41,30,99,99,1,20160415,20160515,0,1,0,0
9744,3iEkPDZfLvgr/xqmpc7oM7ZxwRSCBXP0V85YPQz5TNo=,4,34,female,9,20110820,20170923,40,30,149,149,1,20160122,20160223,0,1,0,0
9745,Ii3uZyBKdBqRkUKJ+kwVsjiYvgdCEYld/Sx/DQErrEo=,13,48,male,9,20070701,20170913,37,31,149,149,1,20150413,20150513,0,1,0,0
9746,x3c7PzGzt6F1YHjoi00i6NXjugKLUU97nsBgIYCL8Z8=,13,40,male,3,20120714,20170610,20,100,480,480,0,20161013,20170121,0,1,0,1
9747,7JOHUrwf1cJ9NjgA+dOT+wAV24fDnqkOQkeY/OXjvLs=,13,26,male,9,20121215,20170916,37,30,149,149,1,20161216,20170116,0,1,0,0
9748,qNTf5fBunYzHxUGYv5B8Cg2OQbq3EDSEgCSMaQfi7FU=,3,30,female,7,20150818,20170917,41,30,100,100,1,20160517,20160617,0,1,0,0
9749,TB/nuERBy7RcjyZFJ/5zNA9H3e0WD1LUBWm0WS8DXdE=,1,0,,7,20130829,20170916,41,30,149,119,1,20150613,20150716,0,1,30,0
9750,wgC7bvuqjCwdVZEl8TmPxj3pTUs9sOmSeIVyqXJyprU=,13,32,female,7,20111217,20171007,41,30,149,149,1,20150807,20161007,0,1,0,0
9751,VV4ZeEpoKUUSZ9trbNyPVzAX5cKWLqAAKJAUFhgMDAg=,7,27,male,9,20070916,20170930,34,0,0,149,1,20150331,20150430,0,1,0,0
9752,X6fx8xpfP0Cv7v0fG1OkTBXRpuHvuyXyaKp/Kjhb+IM=,8,30,female,3,20141202,20170211,40,30,149,149,1,20160312,20160411,0,1,0,1
9753,Th2XqoVgDm1j5CWNyy+/NH3/olRKJov2MuEl+ORxrNQ=,4,28,male,9,20051022,20170930,34,30,149,149,1,20160831,20160930,0,1,0,0
9754,+KJ4IPaaIgd4wls9pqowXOumzcNUepuJxoGYQ+TsOgw=,1,0,,7,20160423,20170923,41,30,99,99,1,20160723,20160823,0,1,0,0
9755,uBaLeQOW9nA6WJB1E4x6Ys5DW0YkzlxooZ6DXffbf+w=,15,25,female,9,20101123,20171002,39,30,149,149,1,20150531,20150702,0,1,0,0
9756,ZqlYf6lbev/jfV23XdYidrjTccw2rwit/F2/+EqE9Jk=,13,34,female,9,20111109,20170916,37,30,149,149,1,20151117,20151216,0,1,0,0
9757,TZkdFjQyt7iKRLQUJszetNbSpaveoe9FOxFnCdV15k8=,1,0,,7,20130619,20170919,41,30,99,99,1,20161219,20170119,0,1,0,0
9758,O3nwfAUmu68FxX3aIYZuJ/Lp66gs4utmOlTyAMFPjsI=,22,48,male,9,20061002,20170321,34,30,149,149,1,20170228,20170331,0,1,0,0
9759,b+iiwPgeSEKffzGs4IKqv/TrrCaf0Ai6huOBykdnbjY=,1,0,,7,20160312,20170911,41,30,99,99,1,20160312,20160411,0,1,0,0
9760,Lgjkj3P92+SDuaJ4KzXJMKJmPgn53nwLWejigZP3zGg=,5,28,male,9,20111110,20170930,31,0,0,149,1,20150731,20150831,0,1,0,0
9761,UJ7U2fSzsN6FJuuxsXjQKIUTdujmH8+jMgYkvFViMFU=,15,0,,9,20140824,20170928,36,30,360,360,1,20161228,20161227,0,2,0,0
9762,+eOk1vQwJFTQjX0zFZMQrRyBTnoJ2MQz5gs3hRIp8SI=,1,0,,7,20100714,20170914,41,30,129,129,1,20151213,20160114,0,1,0,0
9763,eZP3gFu+Cd9TdJRL+dp5ngOLH1xdX6D+WCntNJhI0Yc=,17,28,female,9,20040729,20170930,34,30,149,149,1,20160630,20160731,0,1,0,0
9764,K63DVzl+qTTZzru8B9MtXy4KcTThbIG9ROxtKWBPSF8=,6,39,female,9,20070707,20170930,31,0,0,149,1,20150331,20150430,0,1,0,0
9765,vbif60eWV9DxFPJVPWIFKoQVUkazNmPtef2IhW2VN3Q=,14,95,female,9,20150802,20170908,41,30,149,149,1,20161008,20161108,0,1,0,0
9766,7kpW7obLuusfIPAld1QaRpcinxHGc1n9sZGh/B8+f2M=,5,26,female,9,20141126,20170926,40,30,149,149,1,20170226,20170326,0,1,0,0
9767,v8u8sddr06CicvPeHd6a2hq928G61l82yBvNA2SRINo=,22,22,male,3,20160828,20170927,30,30,149,149,1,20161028,20161127,0,1,0,0
9768,EHj6aRyuC9g1MBTp+z3pyLDZG3JKmGlpwVKn4H7Edrs=,15,21,male,9,20110327,20170811,40,30,149,149,1,20160608,20160711,0,1,0,0
9769,APkJ+ZaEpHWQqlhS0UNieIYYQiN6z8iDxDqcGXFBThU=,1,0,,7,20130826,20170908,41,30,149,149,1,20150608,20150708,0,1,0,0
9770,2z7Eo7pZ+vvwBSkgwzkelD9ztcclV131hzhp1U0LaEI=,3,38,male,9,20070613,20170930,33,0,0,149,1,20151031,20151130,0,1,0,0
9771,ZIXWxd4amFWxUmH9RkVPYqy9z7KKF95w/UpRS12u4ZI=,15,31,female,3,20140406,20170919,40,30,149,149,1,20161020,20161119,0,1,0,0
9772,b+ftLlM1+m9boJN6kidjx1XNPfiSwCs4RcMJlHgL19U=,1,0,,7,20120302,20170930,41,30,129,129,1,20160323,20160423,0,1,0,0
9773,haJrgv00sJyt3wQrazHSSa9Rv5gkRHTCrYrSpIepScE=,5,43,,7,20101018,20171006,41,30,129,129,1,20150401,20150501,0,1,0,0
9774,7TeVK43rCVg7J/6vtPw4Bw8pAW2uY6dHDcTJtS4TyBY=,18,25,female,9,20120518,20170908,37,30,149,149,1,20150803,20150903,0,1,0,0
9775,aAgjBwcQ3nlWoGQCinPy2kTNn2l4Em7wBTpEO5EuEog=,1,0,female,7,20110120,20170519,41,30,129,129,1,20161219,20170120,0,1,0,0
9776,IvOYOEiojYWk3b5uOtYczSqxCvR4CllCgPIOHyzrrYA=,1,0,,7,20130806,20171002,41,30,149,149,1,20151205,20160105,0,1,0,0
9777,8SrpGJyjexlGiS1Opl1wl+t4yZ4z5eXfo4wZrwQxbn0=,13,36,male,3,20150111,20170920,40,30,149,149,1,20160819,20160920,0,1,0,0
9778,jhga2r7EueOh/5QjtEOFIya0039eOHi1RknK+1iqE54=,15,40,female,7,20160108,20170908,41,30,99,99,1,20160908,20161008,0,1,0,0
9779,Mdmd4GN1GVs7xLAosBDjLqeTZKHl+1axFHCvoBBwmMA=,1,0,,7,20151213,20170913,41,30,99,99,1,20161213,20170113,0,1,0,0
9780,6t4VbWQBo+FarkEj6NCnRCS2d/brhoUbHe8v5K1+9M8=,1,0,,7,20160221,20170920,41,30,149,149,1,20160221,20160320,0,1,0,0
9781,/MZWQ4yPNSJqSfd6mSOcv1SqqQR6a2o1MgxvwPEyBU8=,22,33,female,9,20060731,20171014,39,31,149,149,1,20150131,20150314,0,1,0,0
